64732a185e0b9dfc	ULULDDDRURULDLURULDDRRRULURDDD
12735064abc89def	RURDDLLLDRRR
9523a780d1bce6f4	DDLUURDLULDDLUUURDDLUURRRDDLDR
1a93d54287cbe6f0	UULURDDLLDRRULLLURRDLUURDRDLDLLURURULDRRDD
128c9456d7b3a0ef	LUUURDRRDLURULLLDRDRRUULDLDDRR
246710539bf8deac	RULLDDDRRULDLUURRRULDRDD
634b512cea0f9d87	DRUUULLDRDDRUULDLLUURDLDDRURRD
5162ed4307cb9af8	UURRRDLLDDRUULDRRDLLULDRUUURRDDD
1a059783d426ecbf	RDLULDRDLDLUURRULDRDRULDLURURDDLDR
2e4816f05973dbac	DDLUULULDDRURRDLDRUUULDDDLURDR
627319d8540beafc	LURDRULULLDDRULDRDLUURURRDDD
2348157c96bfdae0	UUULLLDRDDRR
8406231bd5fe9ac7	DDRDLLLURDRUULURDLLURDLDRDRURULLURRDLULDRDRD
263451780efacd9b	URULDDRDLURRDLURRDLLLURRRD
5d6298f3e1cab047	LUUURRRDLDDRUULDDRUULLLURDDLUURDLURRRDLDDLLURRDR
25346ab7ed1890fc	ULDRUULDRRULDLURULDRRRDD
631a7058cdb29ef4	DLURRRDDLULLURURRDDLLLUURRRDLLURDDDLUULDDRRR
025813b7a6f49dec	RDDLDRRUUURDDLLURURDLULLDRDRRD
234b5617980cdaef	URULLDDRULDLURULDDRDRRUULDRD
720b68ae5f431d9c	DRDLULULDDDRURUURDDLDLURUULDLDRRUULLDRURRDDD
16245a380d7ce9bf	RDLURUURDDDR
ae51d964c328f07b	LUURURRDLDLDLUUURRDDDLUULURRDRDDLLUURDRD
13865e24da7f90cb	ULDRUULDDRULURRURDLULDRDDRULDR
120856439b7cdaef	DRULDDLDRR
274863bcd50e1a9f	DLULDRURRUULLDLDDRRUUULLDDRDRR
25341a679bf8d0ec	RULUULDRRRDD
1234507cdb8a69ef	RDLDLURDRURULLDRDR
2953ed74a60bf1c8	LULDRDLURUURDDRDLLUULDRUULDRRURDDD
273a18b405f69dec	DRRUULURRDLLDRRULULLDRRDLURRDD
023756849dafe1cb	DDRDLUUURDDLURURRDLULLDDRRDRULDR
1d825e3067c4a9bf	DLUURDLDLUULDDDRUULURRDDDLULDRRR
51479328da0bef6c	DLLUUURDRDRUULLDRRDD
513789c4debf206a	UULURRRDDLDLLURDRRUULLDRDRUULULDDRDR
0a15d824e7bf963c	DDRUURRDDLLLUURRDDDRUULDDRULLUURDDLDLUURDDLURRDR
7a241538e9db60fc	ULDRUUULDDRRDLUUURDLLDDRRURD
521c6097ed38ba4f	DRDLLUURRDLLURURDDDLLUUURDDRRUULDDRULDDR
148f736d520ab9ec	URULLDDRURULLDLDDRRUULDDRULLDRURRDLLURDR
152769b30ce4dfa8	URURRDDLLDRURDLULLURDDRUUURDDD
05382ac147bf69ed	DRDRDRUULLDLDRRURULDLURDLLURURDRULLLDRDLDRRR
51239684da7be0fc	LUUURRRDLDRD
594723cb06f8ae1d	DRRUURDLULDRDRUUULDLULDDDRRULLDRUULDRUULDRRRDD
123456c7d9a8ebf0	LLLURRURDLDR
5183d264af09eb7c	DLULUURDRURDLDRULLDRDLLURURRDD
513467c0dbe2a9f8	DDLUURULDLLURRRDDLLDLURDRR
23b41a976e8cd05f	UURULLDDDRRRULLDLURULDRRURDD
1234608c59b7daef	LDRDRURULDDR
012756439ac8debf	RRDRULDRDLDR
134750b6d2f8e9ca	DDRRULDLLURRRDLUURULLDRRDD
02c391f4d58e67ab	DDRRUULDDLUURRRDLLDDLUURDDRURDLURULLDDRR
1204b638d5eca7f9	DRDDLURDLLLURRDRUULLLDRURDLDRR
237415a096c8debf	DLUULLDRDRDR
1a2354b7e60f9dc8	ULDLDRURRULLURRDDDLULURRDD
12479630aefb5d8c	ULDDDRULULLDDRUULDRURRDDLURD
12349567edb8a0fc	ULDRULURRRDD
1c4f5736a28b9de0	UUULDDRULLURDLDRUULDDLDRRRULDR
0bc73a24d1e8965f	DRDRDLULURRDDLUURULLDRDRUURDDLUULDDLDRRR
51732f8cd604a9eb	URDLULLURDDDLURDRUUURDDDLURD
2d391e7ba6f58c40	LURUULDDLUULDRRRDDLLLUURRDDLUURRDLDLLURDRRULUURDDD
51382067ab4f9dce	RDDRULLULURRDRULLDDLDRRR
2734106b958cadef	ULDDDRUURDLDRRUULLDLURRDRD
6712904b3d8cae5f	DLDRRRUULDLLURURRDLDLLUURRDLDDLURULDRRRD
42f6513809bac7de	URULDDDRURRULULDDLDRRUURULDRDLLLDRRRULLURDLDRR
12c3564d0a8f9e7b	RRDRUULURDLDLURDRULLDRDLULDRRR
136452789a0cdebf	UULDRDDR
3148927bd5ac6ef0	LLLUURULDRDDRRUUULLLDRDRRD
128c79346efa5db0	ULURULDDDRUUULDDLULDDRRUULLDRDRR
e7b3205481ac9d6f	LURDDLURRULLDRDLDRURDLURULURRDLLDDRR
162395740eb8adfc	DRULURURRDDD
01472b635a8c9def	RRDLLDDRRRULUULDRRULDRDD
25476ad8193be0fc	UURDLULDRUULDRDDLURRRUULDRDD
95341a60d782efbc	DLLULURDRRULDDDLLUUURRRDDD
1764532c09f8daeb	RUURDRDLULDDRRULULURDDDR
5d73a2149e0fc86b	DLLUURURDDDLUURDDLUUURRDLLLURDDLDRRRULDR
02861374d5ace9bf	RDDDLURRUURDLULLDRRDDR
12839064a57cdebf	DLURRURDLDDR
120756b39af4dec8	RDDDLUUURDDD
056b71249ac3de8f	DRULDRRULDRRULDRDLDRULURULDRDD
862a1e4059b73dfc	LDLUURRDLULLDDDRULURDRULURDLLDRRRULDRD
120356749abcde8f	DDDRULUURDDD
62041a785fbc93de	DLDDRRULULDRUULLDDDRRUULURDDRD
124756809a3cdebf	LDDRUUULDRDD
12349578edab60fc	ULDRULURDRRD
02341a68597fdecb	DDRURDDRULDR
162495370eb8adfc	DRULURURDRDD
12345678dfbca9e0	ULLDLURDRURD
1473902af65bdec8	RRULLDDLDRURULDRRDLLLUURRRULDRDD
34b8a07c621d95fe	DRRDLURULULLDRDDRUURULLDLURDDLURDLDRRR
12345678adcf9eb0	ULDLULDRRR
234715689a0bdefc	RUULLLDRRRDD
3478a26b019c5def	URDLDRURUULLDRRRULLLDDRRULDDRR
1234578bd6ace9f0	UULLDDLURRRD
5437218c0ea69dfb	DRURRULULDDDRRUUULDDDLUULURDRRDD
912cd6845a3fe07b	ULUURDDDLUURURDRULDDDRUUULDDDR
12f3764ba9e850dc	ULDRRUUULDLDDRRRULURDDLUULURRDDD
623cad4f0915e78b	URURDDRUULLDDLURRDDLLUURRULLDRURDDDRUULDDR
263417a859fbdec0	LUULULDDRRRD
17629a30d548ebfc	LLDDLUURRDLUURRDLLURRDDD
1307528496fbdaec	RDLULDDDRURD
018352bf97e4d6ac	RDDDRUURDLUURDLLDDRURD
51039264ba7cde8f	DLDLUURRDDDRULLUURRDDD
398b2a64d5f7e01c	RUULDDLURUULDDRURRULDDRUULLLDDRURDRD
31b420c65987defa	ULDRDDRUURDDLURDLLUURULLDDRRURDD
12347e8cd596a0fb	LURULDDRURRDLLLURRRULLDDRR
6348201c5e7a9dbf	RDRUULLDLURDLDDRURDR
6204713f58bcd9ae	LDLURRDDLDRRUULDRULLLDRDRURD
2634d078e1fc5ab9	DLURDRDRULLDRULLDRUUULDDDRURRD
9401adc265b7ef38	DLDRDLURUULDDRUURDLLLDRULURRRDDDLLLUUURRDRDLDR
2c341a6095b7de8f	LLURDLDRUULLDRRRDLDRULLURRDD
634970f821bc5dea	URRDDLUULDLDDRRUULDRRDLURUULLDLURDLDRRDR
16543b2897ecd0af	RULULURRDLULDRURDDLDRR
784620cb5aef1d39	DLDRRUUULLDDRDRURDLURUULDLDRURULLDRULLDDRRRD
234851b706dfa9ce	URDRDRULURULLLDDDRULDRRR
0a3b216958d4efc7	DRULDRRRULLDDRULLDRRURDDLLLURUURRDDLURDD
51026a439be8fdc7	RDDDLURULDLULDDRULUURRRDDLLDRURD
2185d9360ac4eb7f	URRRDLUURDLLURDDDLLUURULDRRDDR
6123b7da0594cef8	UURDRRDDLLLURULDRRDLLURRDLUUURRDDLULDRDR
2574b3186efa9dc0	ULDRULLLUURDRULDLURDDLDRRULDRR
93c486701edab52f	LULDLDRDLURRRULLULDDRRDLURRULLULDRDDLUUURDRDDR
162453780db9face	RDRUULURDDRDLLURRDLLLURRDLURRD
230a1648597fdecb	DDDRUUULDRDLUULLDDRRDR
1204563b978cdaef	DDLDRRUULDRD
36852c7401eb9fda	RUURRDDLLDRURDLULUURDLULDDDRRURULULLDRDRRD
014752689a3fdecb	RDRDDRUUULDRDLDR
a1042578693bdefc	DDLUULDRURDLULDDRRULLDRRRD
9651bac2ef037d84	URDDLULLDRULUURRRDDDLULLUURRDDLULURRRDDD
f538a47c610e9db2	ULDLUURDLURRDLDRRDLURULDLURDRUULLDDLDRRRULDR
51239674db08eafc	LDLUUURRRDDD
0b3462189d57eafc	RDRDRUULLDLURDLDRURDLDLUURURRDDD
1a369b5047e2d8cf	ULLDRDLLURRRDLLUURDRDLDLUUURDRDLDRULLUURRDDD
1234578096ecdafb	DDLURULLDDRR
39741268bdfe50ac	ULURULDDDRRURDLULURULLDDRDRR
263417ad0b98e5fc	DRURURDDLUULDRDLULDRUUULDDRRDR
12735b40a6fe9dc8	LDRDLUULDLDRRUUURDDD
6154a0c2d73bef98	DRDLLUUURDDRRDLUUULDDLURRRDLLLURRULDDRDR
7532fe4b160c9da8	DRUULURDDLDLUULDRUULDRURDDLDRURULLDLDRURRD
126347ca5e089dbf	ULLURRDRDLULULDDDRURDRUULURDDD
1b362e470f89d5ac	DRURRULDLUURRDDLULDRDLULDRUULDDRURUULDRRDD
a2016b845d3c9e7f	RDLDDLUUULDRURDDLULURDLDDRRR
012b56849a3fdec7	RRDRULDDRDLURUULDDRD
7263d054b1a9fec8	DDLUURRULLDRRDRDLLLUURURRDDDLLURULLDRRDR
028354a61bec9df7	RDLDDRURURULLLDRRRDDLLURRUULDDDR
516430289bf7daec	DDRURDLLUULURDRULDRDLDRR
e31cf54abd629870	LLULURURDDLLUURDLDDRURRUULDDDLUURULDRDRDLLURRULDDR
e2487fc6d1b359a0	LUULDLDRURUULDLURRDRDLLULDDRRRULLURRULDDDLURDR
512497386abcd0ef	ULUURRDLDDRR
3754268c9a1fbde0	UULULLDDDRURULDLURRDLURULLDRDDRR
5173a26bfe049dc8	LLUURDRRDDLULLDRRUUURDDD
1268574cde9ba3f0	LLURDLLUUURRDDRUULDLULDDRDRR
51342a6897bcd0ef	RULULURDRDDR
1273506bacf49de8	RDLLDRRUURDDLUUURDDD
123495680d7cabef	RDLUURRDLDRR
25361780ac4f9deb	LDLLDRRRUULLURRDDLUULLDRRDDR
1a23e57b0d6489fc	DRULURURDDLLDRUURRDLUURDDD
124756b39af8d0ec	RUURULDRDD
510263749ab8defc	RDLLLURRDRDD
51472ae308f6c9db	DRRRULURDDLURUULDDLLDRRRULLULURDRRDLDR
123456c79afbd0e8	RURDLUURDLDR
9124d870a3fbe5c6	DDLUULDDRURULLDLUURRDDDLLUURRDRD
156784290df3eabc	RRDLUUURDRDLLURDDLLURULDRRULURRDLDRULURDDD
124ba957d6e3f08c	LUURDRRUULLDRDDLULURURDDRULDRD
97541032a68cdfbe	URDRULDLLURDDDRRULLDRULLUURRRDDD
0364127859acdebf	DDRRUULDRDDR
25341078d6bca9ef	ULDRDDLURDRR
71846b3c2def50a9	UULDDRUUULDRRULDDRDRUULDDLURUULLDDRRDR
123756f4adcb90e8	RURDLLUUURRDDLUULDDLDRRURD
651293a0e784dfbc	DLLURDLLUURRRDLDDLUULURRDRDD
a723e05461f89dcb	DLURRULLDRURDLURRDDDLUULDLDRURRD
01a352849e6cdf7b	RDDRDRULUURDDLLURDDLUURRDD
2c731a846bde59f0	LUUULDRURDLDRULLULDDDRRULULDDRRR
234715689a0bdefc	RUULLLDRRRDD
12046e975ca3dbf8	RDDDLULURRULDRDLDLUULDRRDR
654ad3892e1fbc70	UULDRUULDLURDDDLULURDDLUUURDRDDLUURRDLULLDRRDR
1953ac24b60f78de	LUURDDLDRRULLLDRRRULLLURURRDDLLLURRDRD
184f50c29d36eba7	ULDDRRURULDDRULLDRDRUULLDRDLLUUURRDDDR
57326014e8a9bdcf	DDLURRRUULDLDRURDLDLLURUURDLLURRRDDLDR
5134a98b062fd7ec	URDRRULLDDRULLUURDRDRD
5ea36c241d9bf078	UULDDRULURURDDDLUURDRDLLUUULDDRUULDRURRDDD
16a472c8593fdeb0	ULUULDLDRURURDDLLURRULDDDR
1348527c960fdabe	DRUUULLDDDRR
12346a705fb89dec	DLLULDDRRURD
12349567daf8e0cb	LUURRRDDLURD
0124d53769c8ebaf	RRDRDLDLULURDDLURRDR
568a9243fd17ebc0	LLULDRULURRRULDLURDDDLUURRDLURULLDLURDDRRD
12345680d97aefcb	LDRDLLLURRRD
1234a7d9ec0856bf	URDDLULDRRULULDLDRURULLDRURDDR
51739264dab8e0fc	LUUURDRURDDD
1748e3a5b26f9cd0	UUULLDDRUULDLDRDRURULDLURRDLLLURDLDRRULDRR
34b76e9251da80fc	LURRRDLLUURULLDDDRUUULDDRRDRULURULDLURDRDD
12739564da08efbc	DLLUURRURDDD
397412b86d0cea5f	ULULDDRDRULDLURURULDLDRRDR
170852369afcde4b	DRDLDRUUULLDRDDRUULURDDD
ed62934715afb08c	URDRUULLULDDRUULDDRDLURUURRDDLDLUULDRUURDRDLDR
51349720a68cfdeb	ULDLDLDRRRULDLULUURRRDDLLDRURD
1328574f06ec9dab	URURDLLDDRRURUULDLDDRRULDR
5123fab096e4dc87	DDLLLUURDLUURRRDDDLULLDRRUURDD
237896a4d1cfe5b0	ULURULDLDDLUURDRDRUUULLLDRRRDD
124893af6e05dcb7	RDLLURULDLURDRRUULDDDRULDR
1248563b9eacd07f	URDRUUULDDRD
91053274d6a8efcb	RDLLLURDRULDRRDDLLLUURDRRD
12349568da07ebfc	RDLLLUURRDDR
52347a10986cdbef	ULDDLDRRULLUURDLLURRDLURRDDD
12045638ab7e9dfc	DDRDLULLDRRR
51342078d6ace9bf	LURDDDLURRDR
1348527b96acd0ef	RRUUULLDDRRD
72b360e415c89daf	LDRRUULLDDDRRULUURRDDLULDDRR
61342a785b0c9def	LULURDLDDRRR
1b236d74580fa9ce	DRULLUURDLLDDRULDRRRULUURDDD
14675238d90faecb	UULDRDDLLURDRRUUULDRDLDR
1642a580973cdebf	LDDLLUURDLDRRRUULURDLLURRDDD
e3b214807ac569df	LURDLDRULLULDDDRUUURDLDRULLDRDRURUULDLLDDRRR
5174f29e6b0c3ad8	ULDRRULLLDDRUULDDRRURDLUURDLLULURDRULDDLDRRURD
51349027ab68defc	RDLLUURDRRDD
5481923c6b7fd0ae	RRUUULLDRRULDLURDDLLUURDDDRR
5147e260d9b3afc8	DDLLULDRULUURDDLDRUURRULDRDD
01275483e6ac9dbf	RRRDLLDLDRURDRUULURDDD
36a429e7150fbc8d	DRULDLURUULLDDRDLURURULLDDRRDLUURRDLDR
2c843ea605db179f	DRUUULDDDRRURULLULDDDRRURULULDLDDRURRULLDRDR
253491760dfcea8b	RRDRULLDRUURDDLLLUURULDRRDDR
02f41b3796e85dac	RDRULDDLDRRUUULLDDRDRUURDD
51246078d3cbae9f	DRULLURRDDDLURRDLLLURRDRULLDRR
1248573c96bfd0ae	RRUUULDLDDRR
13f4802c97bda5e6	RDRDLURULULDLDRDRRULULDLDRRURULDLLURRDRD
6134278059acdebf	LLLURDLDRRDR
51079623bf48adec	DDLLDRRULLUURRDRULDRDD
513f26489a7bd0ec	UULURRDDRUULDRDLUULDDDRURD
123456f709c8daeb	RDRUURDDLURD
c5136024be7fa98d	LURRDDDRULLULURRDLDLDRRUUURDDLLLDRRR
513492780eac6dbf	DRULUURDDRDR
2684107f5a3b9dec	RURDLDRUULDRDLULULDDDRRURD
02741c3b6a8f59de	RRDLULDDDRRRUULDRULLLDDRRR
5d613947c2fba0e8	RULUURRDLDRDLLULDRRULUURRDDLDLUULURDRULDDLDRRR
127356a49e08dfcb	UURDDDLLURRD
162b9540d7a3ec8f	ULDRDDLLLUURDRRDLUUURDLLURRDDD
9324718cae56d0bf	URRULULDLDRURDLLUURDDLURRDDR
1467de58af2b90c3	ULURRDLLURRULDRRDDLLULDRURURDLURULDRDD
1248957306abdefc	URDRURULDDRD
1273b0c45aefd968	DDRUULLDRDRUULDRRDLUUURDDD
12635da4ec079f8b	LURURDDDLURDLLULDRUURRDD
26341a780dbc59ef	DRUUULDDDRRR
f17c5280d94e36ab	ULDDDLLUUURDLDRDRURUULDLDDRUURDLULDDRRUUULDDDR
5b086923da1ce74f	DDDLLUURURDDDLUUURDRULDDLLUURDDDRR
0924183cd5f76eab	DRURDRDLDLLURULDRDRRUULLDRRULDDR
5138926cda0bef74	DLURRDLURULDLDLUUURRDRULLDRDDR
058362149a7cdebf	RDRULDLURRRDLDDR
0a231954e687dfcb	DRRDLLURURRDLDRDLLUURDRD
9124673ad50cef8b	DRULDLLUUURRDRDLULDLURDRRD
137452a8960fdecb	UULDDRDRULDR
6534201cda87e9bf	ULDRRDLDLUURULDDRRRULDDR
a384627b15fe90dc	RUUULDLURDLDRRRULLDRULULDDDRURRD
123456b79f8cd0ae	RRULLDRUURDD
23f69b4851ced7a0	ULDRUULLDLURDRUURDDLUULLDRDDRULURDRD
2bc65a871e0493df	UURDDLULURRDDLLDRUULDLUURDDRUULDLURDLDDRRR
027315689a4bdefc	DRRDRULURDDD
1234678059ecdbaf	LLLDRDRULDRR
0234158c976adebf	DRDRRULLDRDR
1702598c6b34daef	LLDRRDRULDLLUURRRDLLURRDLLDDRR
523461709ab8defc	ULLDLURRRDDD
127356b49acfde80	ULDRULUURDDD
014359b2a678defc	DRDRURULDRDLLLUURRDDRD
035812476dbc9aef	RRDDDLUUULDRDLDRRUURULLDDDRR
65231e749a0cdb8f	DRULLUULDRURRDDDLLURDR
5148d73c0b6e29af	URDLDRURRUULDLLDDRRUULLURDDDRR
51239687de4ca0bf	RRULURDLLDLUUURRRDDDLULDRR
51679423dac8e0bf	LUUURDRULDRRULDRDLDR
124f5a36d90ce78b	RUULDDRULDDLLURURDDRUULDDR
243e108b56ac9d7f	URDLDRDRUUULDRULLDRDLUULDDDRURRD
528364c0a17f9deb	LLDLDRRRUULULDLURRRDLDDR
024853179d6beafc	DDRURRULLDDRULDDLUUURRDDRD
23045d7891ace6bf	LDDLURULDDRULDRDLUURDRDR
264ed58f170cab39	DRUULDLULDRRRUULDLDDRUURDDLUULULDDDRRULLDRRR
512367489abcdef0	UULLLURRRDDD
26341978d5abe0fc	LURUULDDRRRD
12c36ab498075def	UURDLLDLDRRUULLDRRRULDDR
02349e6b7da815fc	DDDRUULURDLDDRUURRULLLDDRRUURDDD
6283974c01afd5be	URDDLURRDRUULULDLURRRDLLLDDRRR
248715f6a30c9dbe	URULLLDRRRDLLURDDRUUULDLDLDRRR
2534917806fbdaec	URULDRDDRURD
162350749af8decb	URRDDDLURD
16025a739b84defc	RDDLLUURRDDD
6523914cab7fd0e8	RRUULDDRULLLUURDLURRRDDD
1603972f5dcbae84	DRDDLUURDDLLULDRRUULDLURURRDDD
5a679412d3cfeb80	UUULDLURRDDLDRULLDLUUURRDRULDDLUURDRDD
6287153b0f4c9dae	DRRRUULULLDRURRDLDLDRURULURDDD
394180562dbca7ef	LDRDRUUURDLLURRDLDLUULDRRULLDRRDDLLURDRR
81042a36ed579bfc	DDRDLLULDRUUULDRRRULLLDRRURDLDDR
270413685abc9def	LDRULLDDDRRR
120356849a7cdebf	RDLDDR
652391740ab8defc	UURDLURRRDDD
16239584ae7cd0bf	ULURURRDLDDR
610427385abc9def	DLLURDLDDRRR
12345678d9eab0fc	LURRRDLLURDR
a51296340df8ebc7	UURDLDRUURRDDDLURDLLLUUURRDDDR
12345678d9fae0bc	RURDLLLURRDR
1b247a3609e8c5df	DRULDRRULUURDRDLULLDDRURULDDRR
0348596b217ceadf	DRDLDRRRUUULLDDLDRULUURDRDRD
021b5984e37a6dfc	DRURDDLLDRULUURDRRULDDRUULDLDRRD
4b28103c6aed59f7	URDDRDLUULULDDDRRUUULDLDDRRURUULDDDR
2783196f05a4decb	RURULLDDRRURDLUURDDDLURD
012356749eb8dfac	RRRDDLDLURRD
e1345067d29abfc8	DRRDLLLUUURDLDRURRDDLLURDR
